conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,self_disclosure_mean,fact_type,question_type,feeling_direction,agree_type,da,da_category
157,23,Person 2,"i don't know if there is really anything else to do.... it's a ""lead a horse to water but you can't make it drink"" type of thing....people will either want to change or not","('sv',)",2.318740368,2.057374239,1.498438239,2.008988142,2.278743171,2.151842441,opinion,no,no,no,sv,statement
157,24,Person 1,"Yeah, also there's so many issues in our society that need addressing i think it's hard for people to focus on any one problem.","('aa', 'sv')",2.459268808,2.103114605,1.440701485,2.156771898,2.278743171,2.151842441,opinion,no,no,accept,aa,agreement
157,25,Person 2,"the internet really brings these problems into everyone's lives,like,before the internet people could focus on one thing that effect them the most and get more done","('sv',)",2.520576715,2.345259428,1.539264798,2.052083015,2.278743171,2.151842441,opinion,no,no,no,sv,statement
157,26,Person 1,"I agree, well it was nice having this chat with you, I really enjoyed it. goodbye","('fc',)",0.771734536,1.775251269,0.380220354,1.382587671,2.278743171,2.151842441,no,no,forward,no,fc,forward
157,27,Person 2,"really good chat,goodbye!","('fc',)",0.806034923,1.65796721,0.455594689,1.063513279,2.278743171,2.151842441,no,no,forward,no,fc,forward
158,0,Person 1,Tell me how you feel about the article?,"('qo',)",0.748794556,0.842568994,1.032328486,0.924487472,1.684454193,1.558154453,no,qo,no,no,qo,question
158,1,Person 2,I have neutral feelings toward the article overall,"('sd',)",1.054199934,1.39031136,0.985465169,1.616047144,1.684454193,1.558154453,fact,no,no,no,sd,statement
158,2,Person 1,And why did you say that?,"('qw',)",0.768488586,1.038204312,0.878832579,0.999157071,1.684454193,1.558154453,no,qw,no,no,qw,question
158,3,Person 2,I was not really surprised by the findings and the study was not detailed,"('sd',)",1.524559021,1.598995686,1.146220684,2.006215572,1.684454193,1.558154453,fact,no,no,no,sd,statement
158,4,Person 1,"oh, do you have any idea about the topic before?","('qy',)",0.619519114,0.881961465,0.699445248,0.837138474,1.684454193,1.558154453,no,qy,no,no,qy,question
158,5,Person 2,"No, but it makes sense that pollutants could act as an irritant and adversely affect those with preexisting lung conditions. How do you feel about the article?","('qo',)",1.966188908,1.384019971,1.219505906,1.611708164,1.684454193,1.558154453,no,qo,no,no,qo,question
158,6,Person 1,I feel sad for people living with lung cancer in general,"('by',)",3.936388731,3.365420818,2.169244289,2.975693464,1.684454193,1.558154453,no,no,backward,no,by,backward
158,7,Person 2,Why do you feel sad for them?,"('qo',)",2.82695961,2.022838593,1.674360871,1.437401056,1.684454193,1.558154453,no,qo,no,no,qo,question
158,8,Person 1,it is never a good thing to deal with,"('sv',)",2.505791903,2.482656717,1.96429956,2.076836348,1.684454193,1.558154453,opinion,no,no,no,sv,statement
158,9,Person 2,Do you know anyone who has or has had cancer?,"('qy',)",1.401047468,1.379733682,0.965159595,1.195086956,1.684454193,1.558154453,no,qy,no,no,qy,question
158,10,Person 1,"Not really, but i read articles about people living with it","('sd',)",2.265742064,1.887864351,1.1911906,2.52016592,1.684454193,1.558154453,fact,no,no,no,sd,statement
158,11,Person 2,Do you feel some kind of connection with people suffering from cancer?,"('qy',)",1.842226028,1.391260624,0.779285192,1.321930766,1.684454193,1.558154453,no,qy,no,no,qy,question
158,12,Person 1,"Not really, Just feel pity for them.",(),2.283750772,2.179701567,1.392156243,1.963234186,1.684454193,1.558154453,fact,no,no,no,none,others
158,13,Person 2,How would it make you feel if you discovered that some these patients were offended by your pity?,"('qo',)",2.025651217,1.990981221,1.247719407,1.549643517,1.684454193,1.558154453,no,qo,no,no,qo,question
158,14,Person 1,I would change my ways toward the person,"('sd',)",2.228459597,1.859182954,1.037817717,2.667833567,1.684454193,1.558154453,fact,no,no,no,sd,statement
158,15,Person 2,How would you change your ways?,"('qw',)",1.094145775,1.087494493,0.781674147,1.236608505,1.684454193,1.558154453,no,qw,no,no,qw,question
158,16,Person 1,By not feeling sad for them again,"('+',)",3.441128016,2.962510586,1.323938489,2.035420656,1.684454193,1.558154453,no,no,no,no,+,others
158,17,Person 2,Do you think the study was conclusive?,"('qy',)",0.941770971,0.985520184,0.646401882,1.002240062,1.684454193,1.558154453,no,qy,no,no,qy,question
158,18,Person 1,"No, it is not.","('aa',)",1.554224491,1.721409202,1.19342649,1.624792099,1.684454193,1.558154453,no,no,no,accept,aa,agreement
158,19,Person 2,How do you think the study could be improved?,"('qw',)",1.198102117,1.090209723,0.765543163,1.055466771,1.684454193,1.558154453,no,qw,no,no,qw,question
158,20,Person 1,By conducting more research?,"('+',)",1.036628127,1.017571092,0.601769447,1.076186419,1.684454193,1.558154453,no,no,no,no,+,others
158,21,Person 2,Do you have any particular suggestions regarding the research methodology? What would be a good way to investigate the survival rates of lung cancer patients exposed to polution?,"('qy',)",1.222606421,1.048601747,0.7328462,1.212715864,1.684454193,1.558154453,no,qy,no,no,qy,question
158,22,Person 1,"I think getting data from all hospitals, or having a data base for that will help","('sv',)",2.729528666,1.711668849,0.501765251,2.069577694,1.684454193,1.558154453,opinion,no,no,no,sv,statement
158,23,Person 2,That sounds like a start. Are you interested in this particular kind of research?,"('qy',)",0.966839671,0.946427643,0.434432954,1.129618883,1.684454193,1.558154453,no,qy,no,no,qy,question
158,24,Person 1,"Not for now, maybe in the near future.","('ng',)",1.365370154,1.325774074,0.916754246,1.466593981,1.684454193,1.558154453,no,answer,no,no,ng,others
158,25,Person 2,Why not now? If you don't mind my asking,(),0.830333054,1.35033536,0.752748132,1.395214438,1.684454193,1.558154453,opinion,no,no,no,none,others
158,26,Person 1,Not ready for the commitment i have to put into the research project,(),1.881335258,2.139897346,1.282920599,2.240489483,1.684454193,1.558154453,opinion,no,no,no,none,others
158,27,Person 2,What do you think about the people dying in India from air pollution?,"('qo',)",1.607550383,1.102464795,1.186004996,1.18196106,1.684454193,1.558154453,no,qo,no,no,qo,question
158,28,Person 1,sad and hope there is anything that can be the done,(),3.090469599,2.813395739,1.348464131,1.724253654,1.684454193,1.558154453,fact,no,no,no,none,others
158,29,Person 2,How would you feel if you found out there wasn't anything that could be done?,"('qo',)",1.874578118,1.72132194,1.2614218,1.472363949,1.684454193,1.558154453,no,qo,no,no,qo,question
158,30,Person 1,"well then fine, i think we have a good conversation. goodbye","('fc',)",0.694159508,1.535454035,0.514110029,1.320898294,1.684454193,1.558154453,no,no,forward,no,fc,forward
158,31,Person 2,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,1.684454193,1.558154453,no,no,forward,no,fc,forward
159,0,Person 1,what did you think about this artivel\,"('qo',)",0.851175904,1.052475572,0.805584967,1.060048103,2.409898102,2.063039718,no,qo,no,no,qo,question
159,1,Person 2,cancer is so scary and sad,"('sv',)",3.905078411,4.033889771,2.251998186,2.594365597,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,2,Person 1,It is... and it's awful that it's caused by humans,"('aa',)",3.722100019,4.02827692,2.336498499,2.42427969,2.409898102,2.063039718,no,no,no,accept,aa,agreement
159,3,Person 2,agreed more should be done to prevent it,"('aa',)",2.297350883,2.099585295,1.104850292,2.038372517,2.409898102,2.063039718,no,no,no,accept,aa,agreement
159,4,Person 1,For sure... but I don't think that will happen for a long time... and people will continue to get sick and suffer because of it,"('aa',)",3.024658918,2.482394934,1.876153111,2.116994619,2.409898102,2.063039718,no,no,no,accept,aa,agreement
159,5,Person 2,true maybe more awareness and programs being created,(),2.40793252,1.596545219,0.468773246,1.514446497,2.409898102,2.063039718,fact,no,no,no,none,others
159,6,Person 1,That would help,"('sv',)",2.150614262,1.494901538,0.30679372,1.43376565,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,7,Person 2,sad i bet these people dont really know the effects of pollution on there cancer,"('sv',)",2.913540363,2.52238965,1.867961764,1.868977785,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,8,Person 1,"most peopel probably don't, it's not well known I don't think","('sv',)",1.857895851,1.532069683,1.36194253,1.682980299,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,9,Person 2,true i wonder why,(),1.908922911,1.753865957,1.270355105,1.669154406,2.409898102,2.063039718,opinion,no,no,no,none,others
159,10,Person 1,Haha probably because the government doesn't want us talking about it,"('sv',)",1.926875472,2.243015289,1.279731393,1.826114893,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,11,Person 2,true healthcare is so corrupt!,"('^q',)",2.627975225,3.67321825,2.060115814,2.363041162,2.409898102,2.063039718,no,no,no,no,^q,others
159,12,Person 1,"For sure! It's insane, something that is soley for saving humans and helping them stay/get healthy has turned into corruption and greed","('aa', 'sv')",3.434498549,3.846958876,2.103749275,2.598981142,2.409898102,2.063039718,opinion,no,no,accept,aa,agreement
159,13,Person 2,"Yes, its just a money maker now it is so sad for the people in these situations that need help","('aa', 'sv')",3.96339941,3.473929167,2.229077816,2.398084879,2.409898102,2.063039718,opinion,no,no,accept,aa,agreement
159,14,Person 1,"My friend had jaw cancer, and couldn't afford the surgery he needed until it got so bad that they had to remove his salviarly glands and lower jaw... So he'll never really be able to eat normal food again","('sd',)",3.157786608,3.272267103,1.792301297,3.127322435,2.409898102,2.063039718,fact,no,no,no,sd,statement
159,15,Person 2,wow that is terrible insurance wouldnt cover that >,(),3.003540277,3.560408831,2.161324263,1.889920712,2.409898102,2.063039718,opinion,no,no,no,none,others
159,16,Person 1,He didn't have any was his main problem and he couldn't get on medicaid,"('sd',)",2.844248772,2.249397516,1.748297334,2.688788652,2.409898102,2.063039718,fact,no,no,no,sd,statement
159,17,Person 2,uh that is terrible im on medicaid its been great but soon im getting kicked off worried about that,"('sv',)",3.03536725,3.388635635,2.060969591,2.945834875,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,18,Person 1,why are you getting kicked off? I'm sorry...,(),1.171328545,2.324378014,1.770704031,1.619985342,2.409898102,2.063039718,opinion,no,no,no,none,others
159,19,Person 2,Im getting full time at work so I will be making to much but our healthcare at work is so bad and expensive,"('sd',)",2.305418015,2.366543293,1.565934181,2.966292858,2.409898102,2.063039718,fact,no,no,no,sd,statement
159,20,Person 1,"oh that sucks... I'm kind of in the same situation, so I just don't have health insurance. It's scary!","('sv',)",3.157860756,3.545378447,1.62940836,3.106144667,2.409898102,2.063039718,opinion,no,no,no,sv,statement
159,21,Person 2,I totally agree! well its been nice chatting with you today!,"('aa',)",1.016949892,2.313969135,0.06811142,1.685271025,2.409898102,2.063039718,no,no,no,accept,aa,agreement
159,22,Person 1,you as well! bye,"('fc',)",0.654157937,1.422589898,0.442489237,0.986059725,2.409898102,2.063039718,no,no,forward,no,fc,forward
159,23,Person 2,bye !,"('fc',)",0.498877704,1.014787912,0.682214022,0.907725692,2.409898102,2.063039718,no,no,forward,no,fc,forward
160,0,Person 1,This article makes sense. Those poor people.,"('sv',)",3.145578623,2.665261984,1.416072249,1.977941751,2.533243574,2.139610163,opinion,no,no,no,sv,statement
160,1,Person 2,"Yeah, I could have definitely drawn this conclusion without assistance. I think poor air quality affects everyone.","('aa',)",2.614115477,1.988643765,1.48897934,2.373181581,2.533243574,2.139610163,no,no,no,accept,aa,agreement
160,2,Person 1,"yes, i agree. The smog in places like china is disturbing.","('aa',)",3.033199549,2.700705528,1.755549312,2.298319101,2.533243574,2.139610163,no,no,no,accept,aa,agreement
160,3,Person 2,"Beijing, Santiago, Delhi, L.A. There are so many places where the air really isn't even safe to breath","('sd',)",3.033649445,2.507819653,1.62840414,1.937108159,2.533243574,2.139610163,fact,no,no,no,sd,statement
160,4,Person 1,And then you think about all the wild fires in LA and wonder what those people are breathing in.,(),3.511227608,2.738847017,1.473554373,1.691373229,2.533243574,2.139610163,fact,no,no,no,none,others
160,5,Person 2,"Right? So, it stands to reason that a person suffering from lung cancer would have a lower life expectancy in such a place. Unfortunately, most people can't afford to just move out to the country.","('qy',)",3.102135658,2.427408934,1.391875505,2.045645237,2.533243574,2.139610163,no,qy,no,no,qy,question
160,6,Person 1,It also makes you wonder how many people are aware of the air pollution issues where they live and how it is effecting them.],(),2.75653553,1.699810266,1.262405753,1.838836551,2.533243574,2.139610163,fact,no,no,no,none,others
160,7,Person 2,"Honestly, if there's nothing you can do about it it's probably better for their mental health if they just ignore it.","('sv',)",2.792459249,2.413191557,1.594102383,2.133767843,2.533243574,2.139610163,opinion,no,no,no,sv,statement
160,8,Person 1,that is a very good point. I wish the government would somehow regulate the air pollution.,"('aa', 'sv')",2.644014835,2.199837923,0.800592303,2.117150307,2.533243574,2.139610163,opinion,no,no,accept,aa,agreement
160,9,Person 2,"Wouldn't that be a treat? Unfortunately, the EPA has been gutted and the current administration is rolling back protections against air pollution.","('qy',)",2.436855555,2.587184191,1.361290097,2.119728804,2.533243574,2.139610163,no,qy,no,no,qy,question
160,10,Person 1,that is very disturbing. It makes you wonder if population control is a real thing.,"('sv',)",3.214579582,3.427822828,1.482803702,1.992264271,2.533243574,2.139610163,opinion,no,no,no,sv,statement
160,11,Person 2,If the government doesn't do it the environment will. There are already natural controls in place.,"('sd',)",2.415923834,1.872504473,1.225825548,1.961823344,2.533243574,2.139610163,fact,no,no,no,sd,statement
160,12,Person 1,that is very true. there is different danger everywhere. so many different things could kill us at anytime. it is just better to not think about it.,"('aa', 'sv')",2.382944345,2.288569212,1.354199171,2.079667807,2.533243574,2.139610163,opinion,no,no,accept,aa,agreement
